,ts,contract_address,evt_tx_hash,evt_tx_from,evt_tx_to,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender
1114,2024-07-17 13:49:03,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x28eedb11fd6fcd3f508d15c2efc6d6d8b3284329aae72967c5670de8e6c2f8ce,0x86a30392ab31a851fcfde85d397bd592169ffbd8,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,260,2024-07-17 13:49:03.000 UTC,17217398.0,99615546089711,344030,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1115,2024-07-17 13:57:03,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x387072fba92abecc76ee76bea32a90a828a30f7f9b4a0b0b79aeb96d9e689ec0,0xd00d42fda98e968d8ef446a7f8808103fa1b3fd6,0x4d8b22aecbf73c84aea431dd6824b8640522d129,333,2024-07-17 13:57:03.000 UTC,17217638.0,49849974267444,173344,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1116,2024-07-17 14:03:35,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x22baeb2e48dd4e0c5315939999cf57865cc6b7185875a7dc1e04c1d261d7134d,0x86a30392ab31a851fcfde85d397bd592169ffbd8,0x4d8b22aecbf73c84aea431dd6824b8640522d129,455,2024-07-17 14:03:35.000 UTC,17217834.0,4984936432421,17348,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1117,2024-07-17 15:02:43,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x6173ea87940cac198ede9be9e5a6439021b76ba0536ab37b714aab21740b79db,0x083b7262580b65c1b8457736128c2604260c3b50,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,241,2024-07-17 15:02:43.000 UTC,17219608.0,577317697858176,1999234,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1118,2024-07-17 15:30:05,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xba3a5b755202b3d369c9ccc555ec4bf7e68508f119256f35c534bdd807818084,0xd00d42fda98e968d8ef446a7f8808103fa1b3fd6,0x01f527068aaed68e5eec3faad6ee3241647caa5c,270,2024-07-17 15:30:05.000 UTC,17220429.0,49849744557196,173093,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1119,2024-07-17 15:38:07,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x1d5eeb4eb077ec390be22463f6a681bb791a5dd692bd179103faf0d57976ccd7,0x86a30392ab31a851fcfde85d397bd592169ffbd8,0x01f527068aaed68e5eec3faad6ee3241647caa5c,426,2024-07-17 15:38:07.000 UTC,17220670.0,49849840159805,173025,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1120,2024-07-17 17:03:29,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x426ec13410e39ba47e82a5d6682326d4398641e704d7ab40bc8e9d68e2900628,0x86a30392ab31a851fcfde85d397bd592169ffbd8,0x656cb1b608dc20396a55d3a91b2435e061a81db1,354,2024-07-17 17:03:29.000 UTC,17223231.0,49849800918466,169891,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1121,2024-07-17 17:05:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xb67ee520ca6fd316d9397798528fedbea7fea178650c234f68e2e14d8b7967a9,0x86a30392ab31a851fcfde85d397bd592169ffbd8,0x656cb1b608dc20396a55d3a91b2435e061a81db1,172,2024-07-17 17:05:17.000 UTC,17223285.0,4984843140315,16983,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1122,2024-07-17 17:30:41,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x840ad47a7ae066ba007dc92d92a72b098bc2593a1a42832fa8f2db94bc04243b,0x86a30392ab31a851fcfde85d397bd592169ffbd8,0xf1aef4aca92d084ab87ef63755b3d2a9572ce936,217,2024-07-17 17:30:41.000 UTC,17224047.0,49849938134750,170087,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1123,2024-07-18 03:13:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x24f5c71f9b37737f519c61237d7949b6eaab6ffad300c594df7a722ef22b12ad,0xdefb43b592450e3bd077bb4a019be3ca7406a095,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,201,2024-07-18 03:13:17.000 UTC,17241525.0,6741517618799035,23000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1124,2024-07-18 06:57:47,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x41e02c7a2f28bbd3d849e47e9987fa585728c2d642fc7b3cd8314e3dab30454b,0xd288d320cfe65dacedde403ed9ecb3513f89548b,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,33,2024-07-18 06:57:47.000 UTC,17248260.0,6991402564437603,24142501,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1125,2024-07-18 07:42:29,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xef6103c4a1caacc67fa0174fc8b413b0605478a6bc0c21ce164d0b52159d8f7b,0x5873afe3847d87063f6bfdf555baf2ed9c5e8633,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,171,2024-07-18 07:42:29.000 UTC,17249601.0,6978015469462396,23999786,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1126,2024-07-18 08:21:29,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x1466f126c45300879492bcf56505ba8be8c288b51bc14ecbfb166c02ef0ecdcb,0x817e82fcf97ee7d7d0384bd17e5ff9f8bbd2fd32,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,367,2024-07-18 08:21:29.000 UTC,17250771.0,6971107105552505,24000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1127,2024-07-18 09:17:45,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xaa6f56dc1f27941fdb74a3d75e70e90236c313f6598f6c84a14f9e99e2e6eebf,0xda60848a70008574d3a51bf5c3d6058cb833b519,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,20,2024-07-18 09:17:45.000 UTC,17252459.0,6244847702228675,21560000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1128,2024-07-18 09:19:21,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x56bb2f033e05fafb7895726447b57ac982b54dfe409a1c82bc654697b9ae0987,0xcc673b8d1399b894fd88610124b23f4232fc9164,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,76,2024-07-18 09:19:21.000 UTC,17252507.0,6358845068015988,21953948,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1129,2024-07-18 09:49:41,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x39fa2a7121972cfd12a2825aa0e81dcdc546411b9ba0e0dd14a1921e9a4680c3,0x5c036b61be1d59d2f6ea10e0c46ec2fdfdba9b56,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,240,2024-07-18 09:49:41.000 UTC,17253417.0,289756103105350,1000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1130,2024-07-18 17:45:27,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x4df0e7b0f0f0e55a6532d9d9526610a6015880f5ab69087d79ac6265bee1ba02,0xaa98abfa7eac79fe0599e5cebfe1211649f7f28a,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,38,2024-07-18 17:45:27.000 UTC,17267690.0,12131614924306767086,41473559059,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1131,2024-07-18 18:35:53,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xd6ab7cea47564e59118f71167625be6eef06146d0cad631a1e86f104c2524158,0x69c1e9d42c6e1117bccfc643b68ca18f49846ddc,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,187,2024-07-18 18:35:53.000 UTC,17269203.0,8825065755248,30000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1132,2024-07-18 21:06:57,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x7686d353e45a4afbdd6b85b2f0c9297b757acfa5d47ca35e358f55c260a7de50,0x648ece3a3768eb6c83cbb25566f595cd9f666a7f,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,274,2024-07-18 21:06:57.000 UTC,17273735.0,965614217741844030,3300000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1133,2024-07-19 06:33:01,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x18de42713837a55d798014d8529dafd4283ddb3b99a89a7a4d07750ea48f3e89,0x2e4b002b2931b6543ffac442af7303d39b196c94,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,36,2024-07-19 06:33:01.000 UTC,17290717.0,6991324444471363,23999769,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1134,2024-07-19 20:56:27,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xfac38dede2d197108d7eeb49214e30d4614d423008838869eac074275e6558e9,0xb5da886e475d5f293a7d6d2ea0b87fda0178d727,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,286,2024-07-19 20:56:27.000 UTC,17316620.0,220000000000000,773742,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1135,2024-07-20 02:02:13,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x7a0a0de5b8b6ded3220a712f37529fec4941055d8c5aca1e21d31b72d537c7b1,0xe640d5d3532a7d26f4c46722638dc8b01350c1d2,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,90,2024-07-20 02:02:13.000 UTC,17325793.0,1627580526902183433,5667964333,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1136,2024-07-21 04:30:15,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc884f62d328e435908b0c69c63641da4031664a04335f59b43f4dc8501f98ba7,0x17feb26d9a7a81ce009a0c5deb68481b8be0ac9f,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,401,2024-07-21 04:30:15.000 UTC,17373434.0,284713408928438,1000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1137,2024-07-21 05:53:19,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x6845e50d552ebc046e2e8e4589e32fc75fff2115f6b452898b70d7dd232a3883,0x73831e7c600f48cebbbff957b466be8e5c087f34,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,18,2024-07-21 05:53:19.000 UTC,17375926.0,14988344566161780778,52602675348,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
1138,2024-07-21 09:21:09,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x7133932113b01c294d56d15f41f4b186da009dc0c06339abd8d87de876708e18,0xce2fb37f4e61dc13114c682500fdde444eba441e,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,297,2024-07-21 09:21:09.000 UTC,17382161.0,572931354888736,2000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1139,2024-07-22 01:35:07,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x689ace616aaf26026ea0556facbb9d7a91ba2aa6006c692d0ebbd1bbbe07af21,0xe640d5d3532a7d26f4c46722638dc8b01350c1d2,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,349,2024-07-22 01:35:07.000 UTC,17411380.0,505274977140115208,1788000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1140,2024-07-22 02:25:13,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xceacd04a4ff3f46ca0bea60722c82a1f3a9670264c1d03c58ffe0499f189aa30,0xdf8685c747ecf8119d191d41a3d96969614c7e77,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,344,2024-07-22 02:25:13.000 UTC,17412883.0,6242574292108119,22000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1141,2024-07-22 06:30:07,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x77c5a506eb378a4699fb77d49370eca7003414018cd2ccfa2035c8035f0a864a,0x2b50ecd2b15e6c173bfbb3218805d15793c8c44e,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,171,2024-07-22 06:30:07.000 UTC,17420230.0,5724509455467508,19999903,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1142,2024-07-22 07:02:43,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xee0ba1f57c5948d3f0db240d195ebb5f89ee28b59e58605854cd51afe321eb69,0x517c1e501a159d72507b02f69ed7e0d3881bb584,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,103,2024-07-22 07:02:43.000 UTC,17421208.0,6618357686425628,22959874,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1143,2024-07-22 07:14:43,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xcb21fd36e574c496c9dd3152884c22aee504c31539a87c623a7ec5e18d202da2,0x4c9b3abae8bc2d3b824ff9a3f656242cff3e5853,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,44,2024-07-22 07:14:43.000 UTC,17421568.0,6511212120140593,22558000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1144,2024-07-22 07:37:27,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xdeb418a9fb1c0fd423122ac4537149de131ef555505fb6bb563ab6020c8b86fa,0x5d53160d46e9b33740a2a34d339540f0aa4ac45a,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,124,2024-07-22 07:37:27.000 UTC,17422250.0,1074998244183426734,3735268611,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1145,2024-07-22 07:45:13,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc53044513ae968604e9efd3651b11b209ce3348cf8cdf5e7a03b916d07ba6572,0x6a0996ac1772cd899040800cc97b444ae37051cd,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,397,2024-07-22 07:45:13.000 UTC,17422483.0,6623239608399052,22999637,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1146,2024-07-22 07:45:21,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x4845650b6010e0336e101280a86d1002a66c5374af45a986316f53af2e239de8,0xe655542309d8d0b1ec03e9a1ef52e6c702bf51fd,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,267,2024-07-22 07:45:21.000 UTC,17422487.0,6911206547894663,23999621,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1147,2024-07-23 02:10:37,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x047c4b2eda09000be6588ca2806bdf0d1150ca7a0db1a82c88deb8ab21c44d84,0x5db201ae15f9702f0a0ff9f00b8c1c18355373d0,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,109,2024-07-23 02:10:37.000 UTC,17455645.0,6700000000000000000,23399745015,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
1148,2024-07-23 07:47:23,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x61929d00d6dcdae71e3f483e745020eae1c49ad8d90f8807c45e7fb925eb7b0c,0x69f298182ff9c5571829a4b3debff5d3b2fc800c,0x7135ba051fcba0d3bde77add0601d8b69c91ece1,56,2024-07-23 07:47:23.000 UTC,17465748.0,99900000000000000,344598409,0xcd4257699b48d4791e77116d0e6a3bd48ad9567f
1149,2024-07-24 03:46:05,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x7f779219fa29cd04e7e1555c4ffc74bd1b67736947890a7f0d6e982ad5ff2810,0xc754e8b52a778461ef1c6f79708ac0486304e5cc,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,14,2024-07-24 03:46:05.000 UTC,17501709.0,6526931900711752,22544844,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1150,2024-07-24 03:46:11,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x64e3fbe4e25570c0694cb0040e68be9c3c8c91444198bff2dea275161692c819,0x5bfeccc6d4682c3401ddffc064a37783022b6e2c,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,21,2024-07-24 03:46:11.000 UTC,17501712.0,7657508767065174,26449999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1151,2024-07-24 07:36:21,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xb2f8b6758143219d8d5f2b7f3379a677078d1894082041ecee8bf3571ba48b69,0xc388a050f7a1ca41f9e8cb8a89ecf3b57588c96e,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,49,2024-07-24 07:36:21.000 UTC,17508617.0,6513778018824005,22473398,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1152,2024-07-24 07:41:57,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x6a60337d3168a33bc04193fd7d6be51674424cee044a6e50203dcb8b79985ebd,0x43a107793c03a2e585c5b10b2aa0029ff803bfd3,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,34,2024-07-24 07:41:57.000 UTC,17508785.0,6341478588544826,21880000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1153,2024-07-24 09:45:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xd4a4559e8e8b2850d166162a06f9f7723d3a1796de2ac7b7ee017874a11b0bc2,0xc6461758c6517f018d823feff6725385f043ef1f,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,233,2024-07-24 09:45:17.000 UTC,17512485.0,2900798260663288,9999919,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1154,2024-07-24 10:16:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x855dec8c488e1e9890b5eef591ea9e8cddd0030b010d6c4773da84843463035f,0xdd2297811d9f19989e651eb8316e2b2893cefad5,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,189,2024-07-24 10:16:17.000 UTC,17513415.0,1420805250291336,4930301,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1155,2024-07-25 01:41:15,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x46fe22efd99216f814373bcccc2c6940c2118442fefaed74f770770975766eee,0x097135134e1a185b12759996186de47478db0e54,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,47,2024-07-25 01:41:15.000 UTC,17541164.0,7323979754943318,23478000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1156,2024-07-25 02:29:39,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x9086d23c4760c03640c768b4030e4041ba05b8f0439fe5a7db604ff336090dc0,0xc6f89c295c64b78fa592749ae136834707288d1a,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,309,2024-07-25 02:29:39.000 UTC,17542616.0,6636557272077132,21000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1157,2024-07-25 02:54:09,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xe207c28f7f330eedfdc8f4b2a5c90cb518d8998c4d79fd3276a3292f100a88a0,0xfb684d17ab2cee64c9d111b73cda4767c1752e10,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,128,2024-07-25 02:54:09.000 UTC,17543351.0,7569431671336488,23992067,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1158,2024-07-25 06:10:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xca6f35767d35dffe7ffe0843ad69dc4972b2e24e4ce6600451485517e99d1391,0xa169e2ac2a01eb00e331145c5a07dd053d79f772,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,38,2024-07-25 06:10:17.000 UTC,17549235.0,6564811446934965,20867901,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1159,2024-07-25 07:20:05,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xd483995d386051b03f5e311e0c77e6c6c867b67ff5ca27bb57332012ade53cdc,0xa1217e279dc3edffc0aca9a46f093df68b3d426b,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,101,2024-07-25 07:20:05.000 UTC,17551329.0,7255248573395610,22999888,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1160,2024-07-25 07:52:09,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xdc12bd4fee368e9f4cc6bbc728c06c805fecc198dad641fd2c199d6c588891bd,0x86eadf4c03c0c043cf16f344672d32af94b74827,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,212,2024-07-25 07:52:09.000 UTC,17552291.0,7237127543527475,22999723,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1161,2024-07-25 08:05:29,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xe18e2507134c246f5b7e57c536fd67655bece9193b008e33f2e4fbc2e51039ab,0x5e72a7c1e1d529b280e4b976b6e5119a4ca42236,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,416,2024-07-25 08:05:29.000 UTC,17552691.0,8100523937942197,25695306,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1162,2024-07-25 08:40:31,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc60f7099b7667a1e77dc9c94606d4345c9251302c00b7354632a3dc3187dc319,0x991e3981c8e20fb1abe7d95f79db298f0a0ce475,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,156,2024-07-25 08:40:31.000 UTC,17553742.0,7268066266606503,22999981,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1163,2024-07-25 09:27:21,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x9abfb4d15167a861bf68d256c976a72cf2000b1b8cb06938fc570841661023b7,0x4140ab8d528746884ce32409a7be4340b546a873,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,207,2024-07-25 09:27:21.000 UTC,17555147.0,8263699497323592,26299914,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1164,2024-07-26 02:25:01,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x84ea8e6e14bf592ed1d3e823c027fc97bd7df3b522beb340cb54ac44bc3dcc04,0xa2b096b7fbcc01a6bd6116af803517e943eacbb7,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,44,2024-07-26 02:25:01.000 UTC,17585677.0,8743814833657479,28000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1165,2024-07-26 03:36:21,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xa07de681412e03e7d98b299874406d2de0cbe30efed7e8265322edb208168bd5,0x396ed66592b072175f79d5773d96b87109082bd7,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,18,2024-07-26 03:36:21.000 UTC,17587817.0,8043734841437377,26100000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1166,2024-07-26 03:37:57,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x8864b9558489a7f5f4c027be6e915b4602b4ada12b30c89a194ca11fd881bc02,0x1abac8d4ee566c40541da862d4680a698e725126,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,105,2024-07-26 03:37:57.000 UTC,17587865.0,5538071944884447,17970321,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1167,2024-07-26 06:25:51,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x3345870c729369bf61c06338cba7d964715ccc94e062e3a6a289ff22583a8eac,0x84812994a48e61a574a240dc29776b46f92f40e4,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,56,2024-07-26 06:25:51.000 UTC,17592902.0,6419520964759047,21000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1168,2024-07-26 07:12:51,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xc8036b29c8ed710fcd021910464df9e0cc8b4f68dae0884afa4d1413116f8f28,0x0f9afce30a48b94ef00eb97d9c126c589b5dffb8,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,361,2024-07-26 07:12:51.000 UTC,17594312.0,7210265590587202,23500000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1169,2024-07-26 07:20:53,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x3dd64040f0ed2418744bff4da370859784378de71b2277cb5ac6c7599886e02d,0x74f3d3923da98a903789d2579c22fd5451d607b1,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,11,2024-07-26 07:20:53.000 UTC,17594553.0,8716394561926705,28444361,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1170,2024-07-26 08:15:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xabdf573ae4f84ea7231c21e30273e57e3fc63dd2946d65d117a43b64d42f21f4,0x29942c3d4c0b429c5ccd110fddd767504011c8d5,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,158,2024-07-26 08:15:17.000 UTC,17596185.0,7374046512145561,24000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1171,2024-07-26 08:45:13,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x699baef0f798f3e69c81b2f36ae742c8ed67b2f56bfac239090c95ee7d5df886,0x9dd0f64d27263e16aef46957ca3583702abb924d,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,55,2024-07-26 08:45:13.000 UTC,17597083.0,6869566141017472,22400000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1172,2024-07-26 08:48:13,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x056c15bf0304cba4d290c5161c6b0fbb99eeb71d6904e3a2b6eba9b8e1a08f5e,0xad0f6f566a9afb73fa3c880d0d4959aa57e04b7b,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,211,2024-07-26 08:48:13.000 UTC,17597173.0,6439868105394669,20999667,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1173,2024-07-26 10:19:17,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0xf14ec82d1b5485fc8137360d5a9c19079220cd628af72e6558fa2da350aeb1ae,0xc02eb3360fa7f33dcaa106305df1e1727e452057,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,180,2024-07-26 10:19:17.000 UTC,17599905.0,1700000000000000,5529477,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1174,2024-07-26 13:42:37,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x1c441836c4512d09528b2853a9f0eadb434bd0e83250e7a3af470b018ddfc762,0x17e6a8a7897cb3e386302cdb0c61a481e37524b9,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,302,2024-07-26 13:42:37.000 UTC,17606005.0,699331561631603541,2265241199,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1175,2024-07-26 20:27:03,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x2a5b1084c7d978c5163b453b98b8e3d28152e6de22980834197b6dc9618c84ac,0x13ff9465242037556955befd45c83a32fc045f18,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,227,2024-07-26 20:27:03.000 UTC,17618138.0,154859233995441,506588,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
1176,2024-07-27 15:37:51,0x88a43bbdf9d098eec7bceda4e2494615dfd9bb9c,0x8f0a68a98fbbe2a19ce6515a77c891ed7de654c47ec030f743aa3cf8d668d460,0x6a0b943eae0d664c1ae75c341c966a17bcf803c6,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,186,2024-07-27 15:37:51.000 UTC,17652662.0,158175585370063,520000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
