,ts,contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender
580,2024-07-31 21:34:32,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x570322221c18fa70bdc15ee00e1aa18f60185830dda9af0d497120fc098f33b8,5,2024-07-31 21:34:32.000 UTC,238097989.0,592240373951428,1911205,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
581,2024-08-01 10:17:40,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x5cf8d00eb3b536ef86fdf49b7b23cbfa4474d18a13ac228e3d3e82c44b537258,5,2024-08-01 10:17:40.000 UTC,238280575.0,10000000000000000,31825069,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
582,2024-08-01 12:21:40,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc333789d18adc2db526632a70fc46436f97ce10d23c7643f27e809a4bc7b31d0,18,2024-08-01 12:21:40.000 UTC,238310310.0,6254020544492040,20000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
583,2024-08-02 11:30:18,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1aaefe759cfaa7008f89c752a02c23fec93c63f39e21a838e215c75161aee557,7,2024-08-02 11:30:18.000 UTC,238642286.0,948717125859688231,2999994137,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
584,2024-08-03 14:50:43,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xdaefa7f9a77c25023963ae2a6cc024af33c4a96e46280766220ebf7c25721d57,65,2024-08-03 14:50:43.000 UTC,239034393.0,999999877261850,3005072,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
585,2024-08-04 11:01:33,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xad9c00a15343e4d70c89ce4e1c55e87f8e93a58cbe32ae272690a4bb0d42e19a,37,2024-08-04 11:01:33.000 UTC,239323721.0,999295407601026,2904452,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
586,2024-08-04 18:32:24,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1827366e857214e0bb460f6deea2c3944ea734c2428aae304233b4a76e714e92,11,2024-08-04 18:32:24.000 UTC,239431238.0,741470135225719273,1998373793,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
587,2024-08-06 03:27:01,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x4ec2741c40e19f8f60c29fb462a1ba72fbcb0138739c46356085975323c648ad,21,2024-08-06 03:27:01.000 UTC,239901228.0,2464616756569632330,6155000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
588,2024-08-09 09:48:05,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xbfb4b624a8529432647f4fd4ec1cb9c1478fb57f3ecd400bcc24b4fa2b9551f6,5,2024-08-09 09:48:05.000 UTC,241022346.0,374761455934338,1000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
589,2024-08-09 20:24:09,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xfec2e134376801bd132035d7c98ad59f3646132adabecacbe7fa20c93b5dc0db,5,2024-08-09 20:24:09.000 UTC,241173976.0,4622330719456448,12000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
590,2024-08-10 05:26:59,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xfa6ed301d30b78549e9c587cf6f1525e90935c0d665f3e34e69a1d3248ce1bb8,20,2024-08-10 05:26:59.000 UTC,241303149.0,4616378887826205,11996199,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
591,2024-08-10 06:17:24,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x2f9832bd84ad95573640c15d614c4697d961b5b0966965861ef1bbb1dd6baa9f,15,2024-08-10 06:17:24.000 UTC,241315235.0,4222647687799429,11000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
